time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
1627675200000000000,20.2,18.3,89.0,0.0,,154.0,14.8,,1012.0,,
1627678800000000000,19.9,17.7,87.0,0.0,,152.0,14.4,,1012.0,,
1627682400000000000,19.3,17.1,87.0,0.0,,152.0,15.5,,1011.4,,
1627686000000000000,19.3,17.1,87.0,0.0,,153.0,16.2,,1011.4,,
1627689600000000000,19.1,17.1,88.0,0.0,,149.0,16.2,,1010.8,,
1627693200000000000,19.0,17.0,88.0,0.0,,147.0,15.8,,1010.3,,
1627696800000000000,18.8,16.4,86.0,0.0,,144.0,15.5,,1010.0,,
1627700400000000000,18.8,15.5,81.0,0.0,,146.0,15.1,,1009.5,,
1627704000000000000,18.8,14.7,77.0,0.0,,151.0,14.8,,1009.7,,
1627707600000000000,19.1,14.4,74.0,0.0,,152.0,13.3,,1010.1,,
1627711200000000000,20.8,19.8,94.0,0.0,,180.0,13.0,,1010.4,,
1627714800000000000,21.4,19.3,88.0,0.0,,168.0,10.8,,1010.6,,
1627718400000000000,22.4,18.4,78.0,0.0,,172.0,11.2,,1010.5,,
1627722000000000000,24.0,18.7,72.0,0.0,,180.0,18.4,,1010.1,,
1627725600000000000,24.4,17.4,65.0,0.0,,166.0,13.0,,1010.0,,
1627729200000000000,25.4,16.3,57.0,0.0,,172.0,14.4,,1009.8,,
1627732800000000000,25.2,18.7,67.0,0.0,,180.0,22.3,,1009.1,,
1627736400000000000,24.4,18.4,69.0,0.0,,166.0,18.7,,1009.2,,
1627740000000000000,23.4,18.5,74.0,0.0,,162.0,19.8,,1008.7,,
1627743600000000000,23.4,18.3,73.0,0.0,,180.0,24.1,,1009.3,,
1627747200000000000,24.4,17.4,65.0,0.0,,163.0,16.9,,1008.2,,
1627750800000000000,22.4,16.5,69.0,0.0,,161.0,15.8,,1007.8,,
1627754400000000000,22.0,19.4,85.0,0.0,,180.0,16.6,,1007.7,,
1627758000000000000,19.6,16.8,84.0,0.0,,155.0,10.1,,1008.3,,
1627761600000000000,19.0,17.8,93.0,0.0,,146.0,11.2,,1008.8,,
1627765200000000000,18.7,18.2,97.0,0.0,,156.0,12.6,,1008.3,,
1627768800000000000,18.9,18.2,96.0,0.0,,159.0,14.4,,1008.1,,
1627772400000000000,19.1,18.4,96.0,0.1,,161.0,10.4,,1007.8,,
1627776000000000000,19.1,18.1,94.0,0.3,,173.0,11.5,,1007.0,,
1627779600000000000,18.8,18.2,96.0,0.5,,163.0,10.4,,1006.3,,
1627783200000000000,18.8,18.5,98.0,0.9,,168.0,20.2,,1005.1,,
1627786800000000000,17.8,17.3,97.0,1.1,,197.0,13.0,,1005.3,,
1627790400000000000,17.2,17.2,100.0,2.8,,202.0,5.0,,1005.6,,
1627794000000000000,17.4,17.2,99.0,0.3,,156.0,12.2,,1005.0,,
1627797600000000000,18.4,17.9,97.0,0.0,,201.0,5.8,,1005.8,,
1627801200000000000,18.1,17.9,99.0,0.6,,286.0,9.4,,1006.9,,
1627804800000000000,17.6,16.8,95.0,1.6,,295.0,8.6,,1007.6,,
1627808400000000000,18.7,17.5,93.0,2.3,,264.0,4.3,,1007.7,,
1627812000000000000,19.4,17.2,87.0,1.0,,274.0,6.5,,1007.8,,
1627815600000000000,19.6,19.3,98.0,0.3,,173.0,7.9,,1007.3,,
1627819200000000000,19.1,18.1,94.0,6.5,,179.0,12.2,,1007.5,,
1627822800000000000,19.1,17.8,92.0,1.2,,167.0,14.0,,1007.7,,
1627826400000000000,19.6,17.9,90.0,1.7,,167.0,14.4,,1007.7,,
1627830000000000000,19.8,17.2,85.0,1.4,,165.0,14.4,,1008.1,,
1627833600000000000,19.7,16.7,83.0,0.3,,160.0,12.2,,1008.2,,
1627837200000000000,19.6,16.8,84.0,0.2,,168.0,10.4,,1008.4,,
1627840800000000000,19.0,16.8,87.0,0.0,,161.0,7.6,,1008.8,,
1627844400000000000,17.4,16.1,92.0,0.0,,126.0,6.1,,1009.3,,
1627848000000000000,17.9,17.3,96.0,0.0,,89.0,1.8,,1009.6,,
1627851600000000000,17.2,16.7,97.0,0.0,,98.0,2.9,,1009.9,,
1627855200000000000,15.7,15.2,97.0,0.0,,47.0,6.8,,1010.0,,
1627858800000000000,15.2,14.9,98.0,0.0,,40.0,7.6,,1010.3,,
1627862400000000000,15.0,14.4,96.0,0.0,,27.0,9.0,,1010.2,,
1627866000000000000,15.8,14.7,93.0,0.0,,11.0,7.9,,1010.5,,
1627869600000000000,16.5,15.0,91.0,0.0,,357.0,6.5,,1010.4,,
1627873200000000000,16.0,14.9,93.0,0.0,,355.0,6.1,,1010.7,,
1627876800000000000,15.6,14.5,93.0,0.0,,12.0,5.4,,1011.1,,
1627880400000000000,15.1,14.9,99.0,0.0,,309.0,3.6,,1011.3,,
1627884000000000000,15.2,14.6,96.0,0.0,,360.0,7.6,,1012.2,,
1627887600000000000,17.4,13.3,77.0,0.0,,308.0,5.0,,1012.1,,
1627891200000000000,20.4,12.4,60.0,0.0,,306.0,6.5,,1012.2,,
1627894800000000000,21.0,11.4,54.0,0.0,,360.0,3.6,,1012.2,,
1627898400000000000,22.4,12.4,53.0,0.0,,301.0,8.6,,1012.8,,
1627902000000000000,23.4,12.4,50.0,0.0,,309.0,8.6,,1012.6,,
1627905600000000000,22.6,13.1,55.0,0.0,,360.0,3.6,,1012.2,,
1627909200000000000,22.4,17.3,73.0,0.0,,280.0,6.1,,1012.9,,
1627912800000000000,23.4,17.4,69.0,0.0,,197.0,4.0,,1013.6,,
1627916400000000000,23.4,17.2,68.0,0.0,,180.0,13.0,,1012.2,,
1627920000000000000,22.4,17.3,73.0,0.0,,180.0,10.4,,1013.3,,
1627923600000000000,20.4,19.4,94.0,0.0,,175.0,12.2,,1014.0,,
1627927200000000000,20.2,18.3,89.0,0.0,,180.0,11.2,,1013.4,,
1627930800000000000,17.4,16.3,93.0,0.0,,153.0,8.3,,1014.6,,
1627934400000000000,16.8,15.8,94.0,0.0,,140.0,9.0,,1015.4,,
1627938000000000000,16.4,15.1,92.0,0.0,,135.0,7.9,,1015.6,,
1627941600000000000,16.5,14.0,85.0,0.0,,140.0,10.1,,1015.9,,
1627945200000000000,16.9,15.3,90.0,0.0,,142.0,11.9,,1016.1,,
1627948800000000000,16.8,15.0,89.0,0.0,,147.0,11.9,,1016.0,,
1627952400000000000,16.7,14.9,89.0,0.0,,143.0,11.9,,1015.7,,
1627956000000000000,16.5,15.0,91.0,0.0,,140.0,11.2,,1015.8,,
1627959600000000000,16.2,15.1,93.0,0.0,,144.0,11.2,,1015.5,,
1627963200000000000,16.1,15.1,94.0,0.0,,148.0,11.5,,1015.6,,
1627966800000000000,16.6,15.0,90.0,0.0,,150.0,11.9,,1015.8,,
1627970400000000000,17.0,14.8,87.0,0.0,,180.0,5.4,,1016.2,,
1627974000000000000,18.4,15.5,83.0,0.0,,162.0,12.2,,1015.7,,
1627977600000000000,20.4,14.3,68.0,0.1,,170.0,9.7,,1015.7,,
1627981200000000000,21.0,14.4,66.0,0.1,,180.0,16.6,,1015.4,,
1627984800000000000,22.4,13.5,57.0,0.1,,164.0,14.0,,1015.2,,
1627988400000000000,21.4,14.3,64.0,0.0,,167.0,14.4,,1016.0,,
1627992000000000000,22.8,14.7,60.0,0.0,,180.0,20.5,,1014.5,,
1627995600000000000,22.4,15.5,65.0,0.0,,171.0,14.4,,1013.9,,
1627999200000000000,22.4,16.5,69.0,0.0,,165.0,15.8,,1013.6,,
1628002800000000000,21.8,16.3,71.0,0.0,,180.0,18.4,,1013.9,,
1628006400000000000,20.4,16.4,78.0,0.0,,159.0,16.9,,1013.5,,
1628010000000000000,20.4,16.4,78.0,0.0,,161.0,21.2,,1013.6,,
1628013600000000000,19.6,17.2,86.0,0.0,,180.0,20.5,,1013.8,,
1628017200000000000,18.2,16.4,89.0,0.0,,156.0,18.7,,1014.2,,
1628020800000000000,17.8,16.8,94.0,0.0,,151.0,18.4,,1014.8,,
1628024400000000000,17.8,16.8,94.0,0.0,,147.0,17.6,,1015.0,,
1628028000000000000,17.9,16.9,94.0,0.0,,145.0,17.6,,1014.7,,
1628031600000000000,18.0,17.2,95.0,0.0,,150.0,18.0,,1014.5,,
1628035200000000000,18.1,17.5,96.0,0.0,,152.0,17.3,,1014.1,,
1628038800000000000,18.2,17.4,95.0,0.0,,152.0,16.6,,1013.9,,
1628042400000000000,17.8,17.0,95.0,0.0,,154.0,20.2,,1013.0,,
1628046000000000000,17.7,16.9,95.0,0.0,,154.0,20.5,,1012.5,,
1628049600000000000,17.4,16.9,97.0,0.0,,155.0,19.4,,1012.4,,
1628053200000000000,17.9,17.1,95.0,0.0,,154.0,18.4,,1012.3,,
1628056800000000000,19.2,17.2,88.0,0.0,,180.0,13.0,,1012.9,,
1628060400000000000,20.4,17.4,83.0,0.1,,161.0,20.2,,1013.0,,
1628064000000000000,20.4,16.4,78.0,0.0,,163.0,20.5,,1013.1,,
1628067600000000000,20.0,17.2,84.0,0.0,,180.0,14.8,,1013.0,,
1628071200000000000,19.4,17.4,88.0,0.0,,168.0,20.9,,1012.9,,
1628074800000000000,19.4,17.4,88.0,0.0,,166.0,20.5,,1012.5,,
1628078400000000000,18.8,18.2,96.0,0.9,,180.0,7.6,,1012.8,,
1628082000000000000,18.4,18.4,100.0,0.3,,164.0,22.3,,1011.5,,
1628085600000000000,19.4,18.4,94.0,0.2,,159.0,20.9,,1011.1,,
1628089200000000000,19.6,18.9,96.0,0.0,,180.0,9.4,,1011.3,,
1628092800000000000,19.4,18.4,94.0,0.1,,159.0,21.6,,1010.2,,
1628096400000000000,19.4,16.4,83.0,0.0,,160.0,19.4,,1010.0,,
1628100000000000000,18.8,17.8,94.0,0.2,,180.0,9.4,,1010.0,,
1628103600000000000,17.4,17.1,98.0,0.2,,154.0,18.0,,1009.9,,
1628107200000000000,16.7,16.4,98.0,0.4,,158.0,13.7,,1010.1,,
1628110800000000000,16.5,16.2,98.0,0.2,,156.0,12.2,,1009.8,,
1628114400000000000,16.4,16.2,99.0,0.0,,175.0,7.9,,1009.9,,
1628118000000000000,16.1,16.1,100.0,0.0,,173.0,2.5,,1009.8,,
1628121600000000000,16.0,16.0,100.0,0.1,,30.0,2.2,,1009.6,,
1628125200000000000,16.1,16.1,100.0,0.0,,16.0,2.9,,1009.2,,
1628128800000000000,16.2,16.2,100.0,0.0,,349.0,4.0,,1008.8,,
1628132400000000000,15.8,15.8,100.0,0.0,,355.0,2.9,,1008.5,,
1628136000000000000,14.8,14.8,100.0,0.0,,90.0,1.4,,1008.6,,
1628139600000000000,15.2,15.0,99.0,0.0,,95.0,1.8,,1008.5,,
1628143200000000000,14.6,14.0,96.0,0.0,,360.0,5.4,,1009.4,,
1628146800000000000,17.4,16.4,94.0,0.0,,9.0,2.2,,1008.7,,
1628150400000000000,19.4,16.4,83.0,0.0,,330.0,2.9,,1008.8,,
1628154000000000000,21.0,16.0,73.0,0.0,,180.0,9.4,,1008.3,,
1628157600000000000,21.4,15.5,69.0,0.0,,210.0,4.3,,1008.3,,
1628161200000000000,21.4,16.4,73.0,0.1,,198.0,6.8,,1008.2,,
1628164800000000000,22.0,17.0,73.0,0.0,,180.0,25.9,,1008.4,,
1628168400000000000,22.4,16.5,69.0,0.0,,175.0,14.8,,1008.0,,
1628172000000000000,22.4,16.5,69.0,0.0,,174.0,15.8,,1008.2,,
1628175600000000000,22.2,16.5,70.0,0.0,,180.0,20.5,,1008.0,,
1628179200000000000,21.4,16.4,73.0,0.0,,160.0,16.2,,1007.7,,
1628182800000000000,20.4,17.4,83.0,0.0,,160.0,15.5,,1007.6,,
1628186400000000000,19.6,17.4,87.0,0.0,,180.0,24.1,,1008.0,,
1628190000000000000,18.0,16.5,91.0,0.0,,158.0,14.0,,1007.6,,
1628193600000000000,17.4,16.8,96.0,0.0,,159.0,13.7,,1008.5,,
1628197200000000000,17.1,16.1,94.0,0.0,,156.0,12.2,,1008.5,,
1628200800000000000,16.8,15.2,90.0,0.0,,152.0,10.4,,1008.4,,
1628204400000000000,16.5,13.8,84.0,0.0,,151.0,9.7,,1008.1,,
1628208000000000000,16.6,13.3,81.0,0.0,,154.0,9.4,,1008.1,,
1628211600000000000,16.1,13.4,84.0,0.0,,156.0,6.8,,1007.7,,
1628215200000000000,16.0,13.5,85.0,0.0,,161.0,6.8,,1007.9,,
1628218800000000000,16.0,13.7,86.0,0.0,,147.0,7.2,,1007.8,,
1628222400000000000,16.0,13.7,86.0,0.0,,144.0,8.6,,1007.8,,
1628226000000000000,16.6,13.9,84.0,0.0,,148.0,9.7,,1008.2,,
1628229600000000000,17.4,14.9,85.0,0.0,,180.0,5.4,,1008.6,,
1628233200000000000,18.4,15.5,83.0,0.0,,162.0,11.5,,1008.6,,
1628236800000000000,20.4,15.4,73.0,0.0,,171.0,14.8,,1008.8,,
1628240400000000000,21.4,15.7,70.0,0.0,,180.0,5.4,,1008.7,,
1628244000000000000,21.4,16.4,73.0,0.0,,172.0,13.3,,1009.0,,
1628247600000000000,22.4,17.3,73.0,0.0,,171.0,12.6,,1008.9,,
1628251200000000000,22.8,18.4,76.0,0.0,,180.0,13.0,,1008.8,,
1628254800000000000,22.4,18.4,78.0,0.0,,166.0,17.6,,1008.9,,
1628258400000000000,23.4,18.5,74.0,0.0,,165.0,18.7,,1008.6,,
1628262000000000000,21.8,18.6,82.0,0.0,,180.0,14.8,,1008.8,,
1628265600000000000,22.4,18.4,78.0,0.0,,159.0,20.5,,1008.4,,
1628269200000000000,21.4,18.4,83.0,0.0,,163.0,18.4,,1008.3,,
1628272800000000000,20.4,19.1,92.0,0.0,,180.0,18.4,,1008.7,,
1628276400000000000,18.7,16.7,88.0,0.0,,155.0,17.3,,1008.6,,
1628280000000000000,18.5,15.9,85.0,0.0,,153.0,17.3,,1009.1,,
1628283600000000000,18.4,16.6,89.0,0.0,,153.0,18.0,,1009.4,,
1628287200000000000,18.2,17.1,93.0,0.0,,151.0,17.6,,1009.6,,
1628290800000000000,18.1,17.0,93.0,0.0,,151.0,17.3,,1009.8,,
1628294400000000000,18.0,16.9,93.0,0.0,,151.0,16.9,,1009.6,,
1628298000000000000,17.8,16.8,94.0,0.0,,152.0,16.9,,1009.6,,
1628301600000000000,17.6,17.0,96.0,0.0,,146.0,16.9,,1009.5,,
1628305200000000000,17.6,16.6,94.0,0.0,,145.0,17.6,,1009.5,,
1628308800000000000,17.3,16.7,96.0,0.0,,146.0,17.3,,1009.5,,
1628312400000000000,17.6,16.6,94.0,0.0,,150.0,17.6,,1009.5,,
1628316000000000000,19.2,15.9,81.0,0.0,,180.0,18.4,,1009.7,,
1628319600000000000,20.4,15.4,73.0,0.0,,155.0,19.1,,1009.5,,
1628323200000000000,20.4,15.4,73.0,0.0,,167.0,19.8,,1009.5,,
1628326800000000000,21.0,16.0,73.0,0.0,,180.0,16.6,,1009.6,,
1628330400000000000,21.4,16.4,73.0,0.0,,166.0,21.6,,1009.7,,
1628334000000000000,22.4,16.5,69.0,0.0,,168.0,29.2,,1008.9,,
1628337600000000000,22.0,17.8,77.0,0.0,,180.0,18.4,,1009.2,,
1628341200000000000,22.4,18.4,78.0,0.0,,164.0,31.7,,1007.3,,
1628344800000000000,23.4,17.4,69.0,0.0,,164.0,31.0,,1006.9,,
1628348400000000000,23.0,17.3,70.0,0.0,,180.0,27.7,,1007.5,,
1628352000000000000,22.4,18.4,78.0,0.0,,164.0,29.2,,1006.8,,
1628355600000000000,22.4,18.4,78.0,0.0,,159.0,28.1,,1006.4,,
1628359200000000000,21.8,19.4,86.0,0.0,,180.0,22.3,,1007.4,,
1628362800000000000,20.6,19.6,94.0,0.0,,157.0,23.8,,1006.7,,
1628366400000000000,20.3,19.5,95.0,0.0,,155.0,22.7,,1007.5,,
1628370000000000000,20.1,19.6,97.0,0.0,,155.0,20.9,,1007.9,,
1628373600000000000,20.0,19.8,99.0,0.0,,157.0,19.4,,1008.3,,
1628377200000000000,20.1,19.9,99.0,0.0,,155.0,19.1,,1008.6,,
1628380800000000000,20.1,19.8,98.0,0.0,,154.0,18.0,,1008.6,,
1628384400000000000,20.0,19.7,98.0,0.0,,154.0,16.9,,1008.3,,
1628388000000000000,19.5,19.3,99.0,0.0,,158.0,11.2,,1008.5,,
1628391600000000000,19.1,18.9,99.0,0.0,,157.0,4.3,,1009.1,,
1628395200000000000,18.7,18.5,99.0,0.0,,136.0,5.0,,1009.4,,
1628398800000000000,17.9,17.1,95.0,0.0,,150.0,4.3,,1010.2,,
1628402400000000000,19.5,16.9,85.0,0.0,,152.0,5.8,,1010.3,,
1628406000000000000,21.0,16.4,75.0,0.0,,168.0,7.6,,1010.8,,
1628409600000000000,22.1,16.2,69.0,0.0,,172.0,9.4,,1010.9,,
1628413200000000000,23.2,15.8,63.0,0.0,,167.0,12.2,,1011.3,,
1628416800000000000,23.6,15.9,62.0,0.0,,170.0,14.8,,1011.6,,
1628420400000000000,23.8,16.1,62.0,0.0,,168.0,15.1,,1011.8,,
1628424000000000000,23.9,15.9,61.0,0.0,,166.0,14.8,,1011.8,,
1628427600000000000,24.2,16.0,60.0,0.0,,167.0,15.5,,1011.9,,
1628431200000000000,24.3,14.4,54.0,0.0,,166.0,17.3,,1011.9,,
1628434800000000000,24.1,13.7,52.0,0.0,,159.0,16.9,,1012.1,,
1628438400000000000,23.0,13.5,55.0,0.0,,155.0,19.8,,1012.3,,
1628442000000000000,22.0,13.4,58.0,0.0,,153.0,19.1,,1012.4,,
1628445600000000000,20.8,13.0,61.0,0.0,,152.0,17.3,,1012.5,,
1628449200000000000,19.7,13.0,65.0,0.0,,154.0,15.8,,1013.2,,
1628452800000000000,19.2,13.2,68.0,0.0,,159.0,14.4,,1014.1,,
1628456400000000000,18.8,13.2,70.0,0.0,,155.0,13.0,,1014.7,,
1628460000000000000,18.4,13.3,72.0,0.0,,151.0,11.2,,1015.1,,
1628463600000000000,18.3,13.2,72.0,0.0,,155.0,11.9,,1015.2,,
1628467200000000000,18.0,12.9,72.0,0.0,,155.0,10.8,,1015.3,,
1628470800000000000,17.6,12.9,74.0,0.0,,151.0,10.1,,1015.3,,
1628474400000000000,17.3,12.6,74.0,0.0,,148.0,9.0,,1015.7,,
1628478000000000000,17.2,12.1,72.0,0.0,,145.0,8.3,,1016.0,,
1628481600000000000,16.9,11.6,71.0,0.0,,142.0,8.6,,1016.2,,
1628485200000000000,16.8,11.3,70.0,0.0,,141.0,7.9,,1016.7,,
1628488800000000000,17.8,15.3,85.0,0.0,,180.0,7.6,,1017.0,,
1628492400000000000,19.4,16.4,83.0,0.0,,157.0,8.3,,1017.7,,
1628496000000000000,21.4,13.3,60.0,0.0,,167.0,13.3,,1017.7,,
1628499600000000000,22.8,15.7,64.0,0.0,,180.0,9.4,,1017.3,,
1628503200000000000,24.4,15.4,57.0,0.0,,169.0,13.0,,1018.0,,
1628506800000000000,24.4,15.4,57.0,0.0,,172.0,13.3,,1018.2,,
1628510400000000000,25.0,13.6,49.0,0.0,,180.0,14.8,,1017.3,,
1628514000000000000,25.4,14.6,51.0,0.0,,162.0,16.9,,1018.4,,
1628517600000000000,24.4,13.8,50.0,0.0,,164.0,17.3,,1018.1,,
1628521200000000000,24.4,17.4,65.0,0.0,,180.0,13.0,,1017.3,,
1628524800000000000,24.4,17.4,65.0,0.0,,162.0,15.8,,1017.8,,
1628528400000000000,23.4,17.4,69.0,0.0,,160.0,13.0,,1017.7,,
1628532000000000000,22.4,16.5,69.0,0.0,,180.0,14.8,,1018.0,,
1628535600000000000,19.6,12.4,63.0,0.0,,152.0,11.5,,1018.3,,
1628539200000000000,18.8,11.9,64.0,0.0,,142.0,10.4,,1018.9,,
1628542800000000000,18.2,11.1,63.0,0.0,,136.0,9.4,,1019.1,,
1628546400000000000,18.2,10.3,60.0,0.0,,137.0,8.6,,1019.2,,
1628550000000000000,18.2,9.8,58.0,0.0,,143.0,8.3,,1019.3,,
1628553600000000000,17.7,9.9,60.0,0.0,,141.0,7.9,,1019.3,,
1628557200000000000,16.3,9.7,65.0,0.0,,125.0,5.4,,1019.0,,
1628560800000000000,16.9,9.1,60.0,0.0,,146.0,6.1,,1018.8,,
1628564400000000000,16.3,9.3,63.0,0.0,,134.0,4.3,,1018.7,,
1628568000000000000,16.5,9.5,63.0,0.0,,131.0,3.2,,1018.6,,
1628571600000000000,17.0,10.2,64.0,0.0,,90.0,2.5,,1018.5,,
1628575200000000000,14.0,11.9,87.0,0.0,,360.0,9.4,,1020.0,,
1628578800000000000,16.4,12.4,77.0,0.0,,302.0,1.1,,1018.8,,
1628582400000000000,19.4,13.4,68.0,0.0,,272.0,1.8,,1018.9,,
1628586000000000000,21.6,15.7,69.0,0.0,,360.0,5.4,,1018.3,,
1628589600000000000,24.4,14.5,54.0,0.0,,302.0,3.6,,1018.5,,
1628593200000000000,25.4,13.3,47.0,0.0,,290.0,3.2,,1018.4,,
1628596800000000000,25.6,13.2,46.0,0.0,,360.0,9.4,,1017.3,,
1628600400000000000,26.4,12.5,42.0,0.0,,213.0,4.3,,1017.5,,
1628604000000000000,26.4,12.5,42.0,0.0,,194.0,6.1,,1016.9,,
1628607600000000000,27.2,12.5,40.0,0.0,,360.0,7.6,,1015.9,,
1628611200000000000,27.4,9.3,32.0,0.0,,187.0,6.1,,1016.3,,
1628614800000000000,26.4,14.5,48.0,0.0,,176.0,3.6,,1016.3,,
1628618400000000000,24.6,17.8,66.0,0.0,,360.0,5.4,,1015.7,,
1628622000000000000,21.5,14.2,63.0,0.0,,80.0,1.8,,1016.2,,
1628625600000000000,22.3,16.4,69.0,0.0,,5.0,7.6,,1017.0,,
1628629200000000000,20.6,16.6,78.0,0.0,,25.0,6.1,,1017.2,,
1628632800000000000,21.5,16.3,72.0,0.0,,32.0,6.5,,1017.2,,
1628636400000000000,21.5,16.0,71.0,0.0,,30.0,6.5,,1017.2,,
1628640000000000000,20.3,15.7,75.0,0.0,,350.0,7.2,,1017.1,,
1628643600000000000,19.1,15.8,81.0,0.0,,322.0,6.1,,1017.1,,
1628647200000000000,18.6,15.7,83.0,0.0,,348.0,7.2,,1017.0,,
1628650800000000000,19.9,16.0,78.0,0.0,,15.0,5.8,,1016.5,,
1628654400000000000,18.8,15.9,83.0,0.0,,164.0,2.5,,1017.2,,
1628658000000000000,19.8,15.9,78.0,0.0,,340.0,4.7,,1017.7,,
1628661600000000000,17.8,16.0,89.0,0.0,,360.0,13.0,,1017.9,,
1628665200000000000,20.4,16.4,78.0,0.0,,338.0,3.2,,1018.0,,
1628668800000000000,22.4,16.5,69.0,0.0,,338.0,5.8,,1018.0,,
1628672400000000000,24.8,15.7,57.0,0.0,,180.0,5.4,,1017.0,,
1628676000000000000,26.4,15.5,51.0,0.0,,327.0,6.1,,1017.8,,
1628679600000000000,27.4,13.4,42.0,0.0,,318.0,6.5,,1017.4,,
1628683200000000000,28.2,13.4,40.0,0.0,,360.0,14.8,,1015.8,,
1628686800000000000,29.4,13.2,37.0,0.0,,317.0,5.4,,1016.6,,
1628690400000000000,28.4,12.4,37.0,0.0,,294.0,2.5,,1016.2,,
1628694000000000000,28.2,12.6,38.0,0.0,,180.0,13.0,,1015.7,,
1628697600000000000,27.4,13.4,42.0,0.0,,173.0,10.8,,1016.7,,
1628701200000000000,27.4,12.3,39.0,0.0,,153.0,7.2,,1016.9,,
1628704800000000000,26.0,15.4,52.0,0.0,,180.0,5.4,,1016.0,,
1628708400000000000,23.2,17.2,69.0,0.0,,125.0,5.4,,1017.4,,
1628712000000000000,22.1,17.3,74.0,0.0,,125.0,3.2,,1018.2,,
1628715600000000000,22.6,16.6,69.0,0.0,,115.0,2.2,,1018.4,,
1628719200000000000,23.1,16.2,65.0,0.0,,111.0,3.2,,1018.6,,
1628722800000000000,22.5,16.3,68.0,0.0,,109.0,2.5,,1018.8,,
1628726400000000000,17.9,14.8,82.0,0.0,,92.0,1.8,,1018.6,,
1628730000000000000,18.3,14.4,78.0,0.0,,140.0,3.6,,1018.6,,
1628733600000000000,19.7,14.7,73.0,0.0,,51.0,5.8,,1018.7,,
1628737200000000000,20.9,15.2,70.0,0.0,,18.0,5.8,,1018.8,,
1628740800000000000,20.6,16.4,77.0,0.0,,318.0,5.0,,1019.0,,
1628744400000000000,19.5,17.1,86.0,0.0,,318.0,4.0,,1019.6,,
1628748000000000000,16.8,15.5,92.0,0.0,,360.0,13.0,,1020.0,,
1628751600000000000,19.4,16.4,83.0,0.0,,320.0,7.2,,1020.4,,
1628755200000000000,23.4,18.5,74.0,0.0,,320.0,7.6,,1020.6,,
1628758800000000000,24.8,18.0,66.0,0.0,,360.0,14.8,,1019.5,,
1628762400000000000,25.4,17.4,61.0,0.0,,304.0,5.8,,1020.3,,
1628766000000000000,27.4,18.4,58.0,0.0,,276.0,4.3,,1019.8,,
1628769600000000000,28.4,18.2,54.0,0.0,,360.0,7.6,,1018.5,,
1628773200000000000,29.4,17.3,48.0,0.0,,210.0,6.1,,1019.3,,
1628776800000000000,30.4,15.3,40.0,0.0,,195.0,5.0,,1018.9,,
1628780400000000000,30.0,17.8,48.0,0.0,,360.0,9.4,,1018.0,,
1628784000000000000,30.4,17.5,46.0,0.0,,219.0,4.7,,1018.8,,
1628787600000000000,27.4,19.5,62.0,0.0,,284.0,2.5,,1018.9,,
1628791200000000000,26.0,21.0,74.0,0.0,,360.0,9.4,,1018.2,,
1628794800000000000,25.2,18.4,66.0,0.0,,356.0,6.1,,1019.9,,
1628798400000000000,23.9,18.1,70.0,0.0,,2.0,6.8,,1020.4,,
1628802000000000000,25.4,17.6,62.0,0.0,,64.0,4.3,,1020.4,,
1628805600000000000,24.4,17.4,65.0,0.0,,31.0,4.7,,1020.4,,
1628809200000000000,22.1,17.9,77.0,0.0,,339.0,7.6,,1021.0,,
1628812800000000000,23.9,17.7,68.0,0.0,,73.0,4.7,,1020.6,,
1628816400000000000,22.9,17.6,72.0,0.0,,87.0,3.2,,1020.5,,
1628820000000000000,22.7,17.4,72.0,0.0,,271.0,1.4,,1020.6,,
1628823600000000000,21.0,17.6,81.0,0.0,,92.0,5.4,,1020.0,,
1628827200000000000,22.6,17.3,72.0,0.0,,8.0,5.4,,1020.3,,
1628830800000000000,21.8,17.8,78.0,0.0,,350.0,5.8,,1020.8,,
1628834400000000000,19.8,18.5,92.0,0.0,,360.0,11.2,,1021.0,,
1628838000000000000,21.4,17.4,78.0,0.0,,337.0,7.6,,1021.6,,
1628841600000000000,24.4,15.4,57.0,0.0,,334.0,9.7,,1022.0,,
1628845200000000000,25.4,14.6,51.0,0.0,,360.0,14.8,,1021.1,,
1628848800000000000,26.4,14.5,48.0,0.0,,341.0,10.4,,1022.2,,
1628852400000000000,27.4,15.5,48.0,0.0,,330.0,11.2,,1021.8,,
1628856000000000000,27.8,15.2,46.0,0.0,,360.0,33.5,,1020.5,,
1628859600000000000,28.4,14.3,42.0,0.0,,321.0,8.6,,1021.0,,
1628863200000000000,29.4,14.4,40.0,0.0,,316.0,8.6,,1020.7,,
1628866800000000000,30.2,14.4,38.0,0.0,,360.0,14.8,,1019.5,,
1628870400000000000,30.4,14.5,38.0,0.0,,340.0,3.6,,1020.2,,
1628874000000000000,29.4,16.3,45.0,0.0,,344.0,1.1,,1020.0,,
1628877600000000000,26.8,19.4,64.0,0.0,,360.0,9.4,,1019.5,,
1628881200000000000,27.8,17.1,52.0,0.0,,221.0,1.8,,1020.6,,
1628884800000000000,26.3,17.1,57.0,0.0,,152.0,2.5,,1020.9,,
1628888400000000000,23.9,15.2,58.0,0.0,,135.0,2.9,,1021.5,,
1628892000000000000,21.7,15.6,68.0,0.0,,117.0,3.2,,1021.5,,
1628895600000000000,20.6,15.8,74.0,0.0,,121.0,2.9,,1021.5,,
